14933,32.65,-117.04,4.2155,8,8.315391879,1.322946176,3159,2.983002833,2.478
14934,32.65,-117.03,7.6344,14,7.662068966,0.979310345,472,3.255172414,2.905
14931,32.65,-116.97,5.6631,4,6.131196422,1.055907566,7985,2.976146105,2.334
15597,32.65,-116.45,2.1949,22,5.19379845,1.246124031,1644,3.186046512,1.271
14822,32.66,-117.12,1.125,52,5.333333333,1.333333333,8,2.666666667,0.6
14824,32.66,-117.11,1.625,52,2.777777778,0.555555556,14,1.555555556,1.188
14828,32.66,-117.1,2.1542,27,3.182142857,1,1785,3.1875,1.063
14852,32.66,-117.09,3.375,46,5.242236025,0.913043478,423,2.627329193,1.363
14853,32.66,-117.08,2.81,43,4.272340426,1.004255319,839,3.570212766,1.034
14221,32.66,-117.06,3.5066,24,5.648471616,1.072052402,1617,3.530567686,1.334
14222,32.66,-117.04,4.1442,22,5.493464052,1.029411765,1471,2.403594771,3.039
14930,32.66,-117.02,6.6272,19,7.138888889,0.953703704,376,3.481481481,2.736
14929,32.66,-117.01,6.9664,11,7.592705167,1.039513678,4495,3.415653495,2.939
14823,32.67,-117.11,1.4844,52,3.943661972,1,217,3.056338028,0.833
14833,32.67,-117.1,1.2745,15,2.738693467,0.926298157,1347,2.256281407,0.929
14832,32.67,-117.09,2.052,31,3.812267658,1.020446097,1581,2.93866171,1.089
14851,32.67,-117.08,2.5662,31,3.973579921,1.009247028,2088,2.758256275,1.182
14854,32.67,-117.07,1.8977,35,5.245901639,1.18852459,1723,2.824590164,0.956
14215,32.67,-117.06,4.0505,29,5.543835616,1.032876712,2353,3.223287671,1.25
14219,32.67,-117.05,5.4863,16,6.414201183,1.014792899,1589,4.701183432,1.538
14229,32.67,-117.04,4.0668,14,4.719346049,0.930517711,2139,2.914168937,1.375
14223,32.67,-117.03,5.3505,15,6.720316623,1.079155673,2118,2.794195251,2.666
14928,32.67,-117.02,6.5772,20,8.269230769,1.010989011,635,3.489010989,2.452
14926,32.67,-117.01,5.551,17,6.881305638,1.03264095,1125,3.338278932,2.669
14927,32.67,-117,6.6143,16,7.386138614,1.01320132,1002,3.306930693,2.641
15611,32.67,-116.89,6.2578,9,7.325966851,1.085635359,1355,3.743093923,2.931
2760,32.67,-115.52,2.0625,6,4.720538721,0.978114478,2807,4.725589226,0.677
2757,32.67,-115.5,2.1776,35,4.545263158,1.035789474,1694,3.566315789,0.755
2758,32.67,-115.49,1.1311,29,3.875318066,1.119592875,1302,3.312977099,0.847
14806,32.68,-117.18,3.25,29,5.325259516,1.190311419,556,1.923875433,5.00001
14805,32.68,-117.17,7.3669,16,11.29310345,2.727969349,873,1.672413793,1.875
14818,32.68,-117.11,1.9107,36,1.130434783,0.608695652,58,2.52173913,1.25
14840,32.68,-117.1,2.4943,45,4.447368421,1.086466165,900,3.383458647,0.996
14849,32.68,-117.09,2.0114,20,3.643971631,1.045390071,2341,3.320567376,1.049
14848,32.68,-117.08,1.324,19,3.310564663,0.981785064,3127,2.847905282,1.226
14210,32.68,-117.07,5.0827,18,5.503731343,0.996268657,1149,4.287313433,1.422
14214,32.68,-117.06,2.375,41,5.205078125,1.005859375,1664,3.25,1.135
14226,32.68,-117.05,3.2174,15,7.370967742,1.447580645,955,3.850806452,1.651
14232,32.68,-117.04,4.375,11,4.857512953,0.924870466,1014,2.626943005,1.15
14224,32.68,-117.02,5.7192,14,5.678062678,0.961538462,2065,2.941595442,2.674
14925,32.68,-116.98,5.5248,22,6.141361257,0.994764398,1217,3.185863874,1.563
2759,32.68,-115.51,2.625,11,4.943201377,1.049913941,2644,4.550774527,0.727
2756,32.68,-115.5,1.5931,18,3.92965368,0.988095238,3565,3.858225108,0.884
2755,32.68,-115.48,2.3319,15,5.488745981,1.07073955,2097,3.371382637,0.912
14817,32.69,-117.19,6.3612,35,7.038554217,1.055421687,1042,2.510843373,4.827
14811,32.69,-117.18,5.1249,48,6.155902004,1.093541203,978,2.178173719,4.324
14813,32.69,-117.17,4.5189,45,5.637010676,1.06405694,1341,2.386120996,4.222
14273,32.69,-117.13,1.043,36,4.320588235,1.176470588,1271,3.738235294,0.901
14270,32.69,-117.12,2.0673,37,4.083018868,1.109433962,1146,4.324528302,0.885
14268,32.69,-117.11,2.725,39,2.438271605,0.981481481,620,3.827160494,0.865
14835,32.69,-117.1,1.8112,29,3.713523132,1.06316726,3675,3.269572954,1.036
14844,32.69,-117.09,3.4583,34,5.501872659,1,1031,3.861423221,1.127
14843,32.69,-117.08,3.6875,36,5.861940299,1.059701493,1001,3.735074627,1.114
14846,32.69,-117.07,4.069,28,5.247349823,0.971731449,820,2.897526502,1.533
14206,32.69,-117.06,5.1305,9,4.736363636,1.009090909,491,4.463636364,1.589
14225,32.69,-117.05,3.16,14,3.204933586,1.05313093,1319,2.5028463,1.438
14230,32.69,-117.04,3.02,9,4.126811594,1.038647343,2521,3.04468599,1.589
14237,32.69,-117.03,4.5662,8,6.307692308,1.017948718,1784,4.574358974,1.755
14234,32.69,-117.02,4.436,7,6.360294118,1.054621849,3031,3.183823529,1.35
15596,32.69,-116.58,2.919,19,5.689415042,1.22005571,2133,2.970752089,1.165
2765,32.69,-115.9,1.5417,18,7.666666667,1.592592593,98,1.814814815,0.575
2750,32.69,-115.59,2.5769,30,6.317567568,1.195945946,649,4.385135135,0.944
2751,32.69,-115.49,1.899,17,5.505617978,1.092696629,1691,4.75,0.64
14816,32.7,-117.18,5.1386,42,6.017793594,1.017793594,761,2.708185053,4.045
14814,32.7,-117.17,4.0488,33,4.902761104,1.076830732,1804,2.165666267,4.097
14322,32.7,-117.15,1.2863,52,2.759036145,0.891566265,1283,7.728915663,0.863
14319,32.7,-117.14,0.9589,47,3.172413793,0.925287356,593,3.408045977,0.9
14313,32.7,-117.13,2.5588,35,3.258928571,0.875,463,4.133928571,0.788
14272,32.7,-117.12,1.1681,37,4.149390244,1.06097561,1398,4.262195122,0.781
14259,32.7,-117.11,1.4856,33,4.626168224,1.140186916,1626,3.799065421,0.864
14245,32.7,-117.1,1.5057,42,4.314655172,1.051724138,1505,3.243534483,0.863
14240,32.7,-117.09,1.4089,22,4.167820069,1.006920415,1887,3.264705882,0.942
14186,32.7,-117.08,2.4135,36,5.364795918,0.994897959,1279,3.262755102,0.97
14191,32.7,-117.07,4.1645,14,5.941935484,0.980645161,1914,4.116129032,1.43
14193,32.7,-117.06,4.112,12,5.250332889,0.981358189,3280,4.367509987,1.414
14209,32.7,-117.04,4.419,7,5.496458087,1.005312869,7302,4.310507674,1.569
14207,32.7,-117.03,2.2866,19,4.143884892,1.028776978,2010,3.615107914,1.099
14200,32.7,-117.02,5.1769,18,6.107806691,1.05204461,1134,4.215613383,1.33
14233,32.7,-117.01,3.3553,7,5.229213483,1.101123596,1304,2.930337079,1.322
14976,32.7,-117,4.3714,23,6.202672606,1.042316258,1456,3.242761693,1.31
14975,32.7,-116.99,4.0444,15,5.980392157,1.016339869,2629,4.295751634,1.501
2752,32.7,-115.4,1.6838,19,4.350746269,0.843283582,531,3.962686567,0.958
14371,32.71,-117.24,6.6661,32,6.859967051,1.154859967,1277,2.103789127,5.00001
14329,32.71,-117.17,0.7685,39,2.752212389,1.601769912,206,1.82300885,1.875
14327,32.71,-117.16,1.3092,5,3.295663601,1.086727989,2066,2.714848883,3.25
14323,32.71,-117.15,1.6607,52,2.333333333,0.88172043,531,5.709677419,1.375
14311,32.71,-117.14,1.7642,39,3.438413361,0.997912317,2176,4.542797495,0.829
14309,32.71,-117.13,1.6953,35,3.743902439,1.097560976,691,4.213414634,0.813
14283,32.71,-117.12,0.6433,24,3.725663717,0.89380531,396,3.504424779,1.113
14262,32.71,-117.11,1.1818,29,3.501683502,0.97979798,1054,3.548821549,0.832
14254,32.71,-117.1,1.75,25,3.9125,1.029166667,1003,4.179166667,0.879
14252,32.71,-117.09,2.5559,29,4.44047619,1.037698413,2061,4.089285714,0.968
14189,32.71,-117.08,1.4821,27,4.230326296,1.147792706,1656,3.178502879,0.862
14190,32.71,-117.07,2.8372,26,5.955523673,1.180774749,2822,4.048780488,1.234
14188,32.71,-117.06,3.8687,11,4.663424125,1.017509728,1566,3.046692607,1.452
14195,32.71,-117.05,3.2986,25,5.560810811,1.027027027,2266,3.827702703,1.192
14194,32.71,-117.04,3.57,28,5.488033299,1.031217482,3727,3.878251821,1.098
14197,32.71,-117.03,3.25,34,5.426573427,1.034965035,1684,3.925407925,0.996
14201,32.71,-117.02,3.5388,30,5.050713154,0.938193344,2082,3.299524564,1.185
14980,32.71,-117.01,2.981,20,5.248502994,1.035928144,1977,2.959580838,1.291
14979,32.71,-117,3.725,22,5.439903846,1.060096154,1395,3.353365385,1.235
14978,32.71,-116.99,3.8904,21,5.211965812,0.994871795,2355,4.025641026,1.138
14977,32.71,-116.98,3.4551,18,5.438799076,1.025404157,1277,2.949191686,1.214
14951,32.71,-116.96,2.4567,18,4.379310345,0.967332123,1129,2.049001815,1.55
14376,32.72,-117.25,6.597,33,7.016736402,0.953974895,629,2.631799163,4.964
14373,32.72,-117.24,6.6013,39,6.550600343,1.018867925,1361,2.334476844,3.964
14370,32.72,-117.23,3.2361,38,5.066308244,1.041218638,972,1.741935484,5.00001
14336,32.72,-117.17,1.5909,44,2.733624454,1.11790393,572,2.497816594,2.625
14334,32.72,-117.16,1.2668,27,2.760532151,1.044345898,653,1.44789357,2.25
14331,32.72,-117.15,1.3071,51,2.647294589,1.102204409,781,1.565130261,2.5
14303,32.72,-117.14,2.1199,34,3.255784062,1.107969152,2011,2.584832905,1.604
14298,32.72,-117.13,1.758,17,3.141809291,1.034229829,1208,2.953545232,1.266
14286,32.72,-117.12,3.37,36,4.960130187,1.0455655,3093,2.516680228,1.591
14255,32.72,-117.11,1.9583,25,4.71835443,1.101265823,1183,3.743670886,0.886
14248,32.72,-117.1,2.2024,5,4.098984772,0.982233503,1094,2.776649746,1.372
14250,32.72,-117.09,1.6944,33,4.892857143,1.071428571,716,3.196428571,1.118
14177,32.72,-117.08,3.0446,32,4.895074946,1.002141328,1741,3.728051392,1.019
14176,32.72,-117.07,4.6875,18,6.346570397,1.032490975,987,3.563176895,1.418
14180,32.72,-117.06,3.1923,31,5.348697395,1.03006012,1626,3.258517034,1.169
14997,32.72,-117.05,3.9485,35,6.271794872,1.054700855,1694,2.895726496,1.339
14994,32.72,-117.04,4.0813,24,6.055309735,1.056415929,3020,3.340707965,1.37
14993,32.72,-117.03,3.0588,37,4.914798206,1.020179372,1515,3.396860987,1.206
14990,32.72,-117.02,3.7763,36,5.68627451,1.033613445,1142,3.198879552,1.269
14974,32.72,-117.01,2.3068,12,4.145092461,1.044096728,2104,2.992887624,1.323
14973,32.72,-117,2.1362,10,4.362285714,1.077714286,2352,2.688,1.432
14984,32.72,-116.99,4.7679,11,6.390804598,0.942528736,441,2.534482759,1.695
14948,32.72,-116.98,4.6667,4,5.858695652,0.858695652,571,3.10326087,2.233
15610,32.72,-116.87,5.7652,13,6.497017893,0.976143141,1431,2.844930417,2.599
14378,32.73,-117.28,4.8684,44,6.120253165,1.028481013,783,2.477848101,3.586
14385,32.73,-117.25,4.5938,39,6.205882353,0.941176471,635,2.334558824,3.674
14368,32.73,-117.24,5.9113,37,6.438746439,1.008547009,809,2.304843305,3.883
14369,32.73,-117.23,7.5557,36,7.743396226,1.083018868,699,2.637735849,4.414
14362,32.73,-117.22,3.8409,38,5.440329218,1.053497942,1640,2.249657064,2.914
14344,32.73,-117.17,1.6591,52,2.5,0.818181818,65,2.954545455,1.125
14338,32.73,-117.16,1.9203,52,3.778904665,1.133874239,906,1.837728195,1.958
14330,32.73,-117.14,4,26,4.128440367,1.211009174,317,2.908256881,1.375
14296,32.73,-117.13,2.2429,52,4.638349515,1.007281553,777,1.88592233,2.211
14288,32.73,-117.12,3.4151,52,5.170351105,0.933680104,1750,2.275682705,1.754
14118,32.73,-117.11,3.8864,27,5.163398693,1.024509804,1628,2.660130719,1.326
14116,32.73,-117.1,2.2375,24,4.381736527,1.053892216,2005,3.001497006,1.029
14251,32.73,-117.09,3.5789,28,5.278438031,1.008488964,1559,2.646859083,1.203
14149,32.73,-117.08,1.4254,19,4.076388889,1.059722222,1953,2.7125,1.113
14150,32.73,-117.07,2.6452,18,5.108433735,1.12908778,1149,1.977624785,1.542
14179,32.73,-117.06,3.7891,33,5.917525773,1.063573883,1884,3.237113402,1.267
14998,32.73,-117.05,3.5529,27,5.576182137,1.029772329,1763,3.087565674,1.339
14996,32.73,-117.04,3.5492,25,4.946043165,0.960431655,1032,3.712230216,1.254
14991,32.73,-117.03,3.5861,38,5.127625202,0.978998384,1557,2.515347334,1.236
14989,32.73,-117.02,4.7952,22,6.365973072,1.05875153,3280,4.014687882,1.414
14971,32.73,-117.01,2.8646,22,4.775047259,1.001890359,1556,2.941398866,1.208
14972,32.73,-117,3.7647,17,5.349248453,1.01061008,3424,3.027409372,1.276
14967,32.73,-116.99,4.0357,30,4.897097625,0.894459103,1103,2.910290237,1.538
14947,32.73,-116.98,5.0864,16,6.657342657,1,530,3.706293706,1.753
14952,32.73,-116.95,5.2671,17,5.860215054,0.974910394,960,3.440860215,1.571
15609,32.73,-116.91,6.4745,8,8.052173913,1.085217391,2048,3.56173913,3.003
2721,32.73,-115.53,1.735,14,4.59939759,0.978915663,1453,4.376506024,0.612
2722,32.73,-115.52,2.3571,17,4.612403101,1.065891473,1113,4.313953488,0.631
14379,32.74,-117.28,2.7515,33,4.235772358,1.130081301,1785,1.81402439,2.477
14395,32.74,-117.25,2.6625,36,3.887147335,0.971786834,577,1.808777429,2.482
14391,32.74,-117.24,4.05,45,5.221884498,0.890577508,757,2.300911854,2.849
14390,32.74,-117.23,4.1339,35,4.780621572,0.959780622,1312,2.398537477,2.382
14360,32.74,-117.22,2.4016,41,5.564755839,1.1507431,1074,2.280254777,2.875
14357,32.74,-117.21,6.9322,52,6.450777202,0.901554404,468,2.424870466,3.345
14347,32.74,-117.18,3.175,20,4.774590164,1.102459016,459,1.881147541,1.917
14343,32.74,-117.17,2.9422,38,4.582048957,1.05893019,2366,2.14505893,2.894
14341,32.74,-117.16,3.1979,43,3.791556728,1.071240106,692,1.82585752,4.667
14032,32.74,-117.15,3.0259,26,3.897277228,1.02970297,1320,1.633663366,2.117
14035,32.74,-117.14,2.5553,16,3.717870257,1.111383109,2592,1.58629131,1.781
14292,32.74,-117.13,2.625,50,4.742236025,1.049689441,728,2.260869565,2.032
14062,32.74,-117.12,3.79,52,4.643867925,0.91745283,877,2.068396226,1.634
14114,32.74,-117.11,3.2422,33,4.67219917,1.107883817,621,2.576763485,1.231
14122,32.74,-117.1,2.3641,30,3.964205817,1.118568233,1389,3.10738255,0.941
14143,32.74,-117.09,2.1757,42,4.181052632,0.993684211,1472,3.098947368,1.101
14147,32.74,-117.08,2.3812,35,6.289473684,1.109649123,753,3.302631579,1.351
14146,32.74,-117.07,2.7661,38,4.68226601,0.965517241,1099,2.706896552,1.139
14137,32.74,-117.05,3.1719,34,4.883408072,1.020179372,1193,2.674887892,1.153
15002,32.74,-117.04,1.7179,5,3.796833773,1.035620053,1727,2.278364116,1.32
14999,32.74,-117.03,2.4345,35,4.591687042,1.11002445,991,2.422982885,1.297
15001,32.74,-117.02,1.8594,12,3.755403868,1.09556314,2000,2.275312856,1.192
14970,32.74,-117.01,2.6973,31,5.129985229,1.066469719,2098,3.098966027,1.352
14966,32.74,-117,1.8856,17,4.621568627,1.174509804,1423,2.790196078,1.188
14965,32.74,-116.99,3.9844,18,5.549833887,1.014950166,1952,3.242524917,2.153
14945,32.74,-116.98,5.1098,16,5.814878893,0.929065744,1754,3.034602076,1.623
14949,32.74,-116.97,4.2192,14,5.816326531,1.054945055,3597,2.823390895,1.761
14950,32.74,-116.95,3.9583,7,4.742160279,1.006968641,1429,2.489547038,1.417
15612,32.74,-116.76,4.7367,14,5.9375,1.091569767,2129,3.094476744,2.145
15598,32.74,-116.35,1.7137,16,7.070844687,1.651226158,1046,2.85013624,1.107
2764,32.74,-116,1.4338,26,7.17721519,1.772151899,329,2.082278481,0.439
2782,32.74,-114.66,1.2049,17,4.3375,1.20625,775,2.421875,0.44
14400,32.75,-117.28,2.2328,34,3.226973684,1.029605263,508,1.671052632,2.667
14399,32.75,-117.25,2.4672,37,3.153846154,1,645,1.710875332,2.167
14398,32.75,-117.24,2.2042,33,3.492063492,1.082892416,1057,1.864197531,2.313
14387,32.75,-117.23,2.4779,21,3.727272727,1.105454545,1131,2.056363636,1.65
14361,32.75,-117.22,4.5878,34,5.597947761,1.036380597,2654,2.475746269,2.91
14351,32.75,-117.21,2.8043,27,4.062745098,1.047058824,1118,2.192156863,2.621
14348,32.75,-117.19,0.536,52,5,1,13,2.6,1.625
14014,32.75,-117.18,2.7222,36,4.297551789,1.005649718,918,1.728813559,2.847
14021,32.75,-117.17,2.1532,28,4.301136364,1.090909091,540,1.534090909,2.4
14023,32.75,-117.16,2.2687,34,3.642857143,1.13877551,804,1.640816327,2
14030,32.75,-117.15,2.6742,27,3.875152999,1.06119951,1332,1.630354957,1.714
14041,32.75,-117.14,2.4167,27,3.8775,1.16,880,2.2,1.313
14063,32.75,-117.13,2.2599,20,4.367307692,1.157692308,992,1.907692308,1.576
14110,32.75,-117.12,2.1767,13,4.050724638,1.120289855,1869,2.708695652,1.018
14109,32.75,-117.11,2.113,34,3.791814947,1.056939502,1373,2.443060498,1.021
14123,32.75,-117.1,1.4886,11,3.859375,1.0703125,1528,2.984375,0.898
14142,32.75,-117.09,1.6318,19,4.403536977,1.136655949,2004,3.221864952,1.177
14140,32.75,-117.08,2.0077,20,4.305194805,1.0995671,1452,3.142857143,1.183
14139,32.75,-117.07,2.5583,31,4.606334842,1.133484163,1263,2.857466063,1.207
14174,32.75,-117.06,2.2308,34,4.235690236,1.028619529,1317,2.217171717,1.259
15005,32.75,-117.05,2.7014,43,5.113095238,1.023809524,826,2.458333333,1.337
15003,32.75,-117.04,3.5192,36,5.859693878,1.066326531,1070,2.729591837,1.44
15010,32.75,-117.03,3.0897,24,5.136245111,1.078878748,3898,2.5410691,1.873
15009,32.75,-117.02,5.2835,33,5.928057554,0.965827338,1345,2.419064748,2.171
14969,32.75,-117.01,4.3088,34,5.896358543,0.952380952,973,2.725490196,1.525
14956,32.75,-116.98,2.9886,18,4.377521614,1.063400576,802,2.311239193,1.708
14955,32.75,-116.97,4.7973,28,5.96440678,0.988135593,1720,2.915254237,1.869
14959,32.75,-116.94,5.1221,4,6.17617866,1.025227461,6945,2.872208437,2.297
14962,32.75,-116.91,4.7813,5,5.703994761,1.05697446,4372,2.863130321,2.409
15608,32.75,-116.87,5.5164,15,6.644012945,1.038834951,993,3.213592233,2.489
2711,32.75,-115.72,2.0938,16,6.444444444,1.833333333,123,2.277777778,0.875
2712,32.75,-115.64,1.625,19,6.854545455,1.254545455,198,3.6,1.125
2723,32.75,-115.5,3.4107,13,5.15625,1.125,822,12.84375,1.425
14408,32.76,-117.25,4.9125,38,5.383371824,1.138568129,836,1.930715935,4.526
14345,32.76,-117.2,2.4,40,3.724358974,1.006410256,298,1.91025641,2.55
14010,32.76,-117.19,5.7914,52,7.188888889,0.972222222,434,2.411111111,5.00001
14628,32.76,-117.18,2.6493,17,3.13215859,1.118942731,327,1.440528634,0.675
14011,32.76,-117.17,2.7266,45,4.763993949,0.966717095,1160,1.754916793,3.542
14027,32.76,-117.15,2.75,37,4.069915254,1.063559322,811,1.718220339,1.75
14052,32.76,-117.14,2.1273,24,4.035509737,1.135166094,1775,2.033218786,1.423
14051,32.76,-117.13,2.1563,22,3.653203343,1.019498607,1283,1.786908078,1.271
14077,32.76,-117.12,2.1856,41,3.718987342,1.065822785,803,2.032911392,1.205
14093,32.76,-117.11,2.0852,19,3.60461285,1.014827018,1304,2.148270181,1.144
14101,32.76,-117.1,2.9286,31,3.948,1.068,619,2.476,1.518
14159,32.76,-117.09,2.5909,31,4.410652921,1.072164948,1255,2.156357388,1.591
14160,32.76,-117.08,1.7743,20,3.961119751,1.220839813,1199,1.864696734,1.403
14156,32.76,-117.07,2.5125,42,4.807894737,0.994736842,880,2.315789474,1.766
14172,32.76,-117.06,1.7452,24,3.338114754,1.202868852,1012,2.073770492,1.568
15013,32.76,-117.05,3.6625,37,5.601607348,1.040183697,2076,2.383467279,1.548
15014,32.76,-117.04,3.7368,37,5.281914894,0.987588652,1285,2.278368794,1.522
15008,32.76,-117.02,3.11,40,5.368085106,1.038297872,976,2.076595745,1.857
15024,32.76,-117.01,4.0549,34,5.758853288,1.02529511,1464,2.468802698,2.237
15038,32.76,-117,4.3977,31,7.441520468,1.090643275,956,2.795321637,2.268
14964,32.76,-116.99,4.625,21,6.507640068,1.010186757,1645,2.79286927,2.735
